-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2025 in LST
Location: latitude  31.1   longitude 77.17 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 897.65 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M,RH2M,WS2M
2021,6,19,2.39,27.36,55.48,1.23
2021,6,20,0.93,27.5,52.4,1.94
2021,6,21,0.01,28.17,45.78,2.28
2021,6,22,0.0,29.25,43.26,2.36
2021,6,23,0.28,30.42,38.0,1.83
2021,6,24,2.65,29.34,39.57,1.73
2021,6,25,2.74,29.49,40.6,1.73
2021,6,26,6.13,28.36,52.03,1.84
2021,6,27,0.0,28.98,49.6,2.27
2021,6,28,0.0,30.26,43.24,2.25
2021,6,29,0.0,30.86,41.02,2.74
2021,6,30,0.0,31.79,38.81,2.74
2021,7,1,0.43,31.91,39.91,2.18
2021,7,2,3.69,31.19,40.72,1.94
2021,7,3,6.83,29.55,45.9,1.48
2021,7,4,3.6,29.54,50.62,2.36
2021,7,5,5.15,29.44,52.33,2.01
2021,7,6,0.15,30.31,47.84,2.21
2021,7,7,0.43,31.1,45.11,2.48
2021,7,8,3.66,32.11,43.9,1.7
2021,7,9,0.41,30.43,49.28,1.59
2021,7,10,1.63,29.57,56.41,1.62
2021,7,11,6.81,28.31,65.06,1.76
2021,7,12,40.16,25.54,79.45,2.83
2021,7,13,19.99,25.09,86.11,1.89
2021,7,14,9.03,26.54,75.35,1.47
2021,7,15,2.2,27.03,74.58,0.98
2021,7,16,1.38,28.1,69.05,1.42
2021,7,17,5.09,28.74,69.27,2.17
2021,7,18,15.45,28.46,72.25,1.62
2021,7,19,40.03,25.77,89.24,2.28
2021,7,20,12.66,25.56,86.33,1.95
2021,7,21,16.98,26.15,83.19,1.45
2021,7,22,9.71,26.41,80.17,1.0
2021,7,23,3.94,26.31,79.18,0.64
2021,7,24,1.71,26.64,78.93,1.31
2021,7,25,2.87,27.96,70.69,1.38
2021,7,26,15.53,25.36,88.48,1.74
2021,7,27,46.77,26.01,91.93,2.75
2021,7,28,34.47,24.82,90.96,2.34
2021,7,29,16.33,25.63,84.43,1.17
2021,7,30,10.36,25.7,86.25,1.13
2021,7,31,5.06,25.86,83.67,1.02
2021,8,1,1.48,25.94,84.57,1.4
2021,8,2,4.73,25.49,87.83,1.38
2021,8,3,6.43,26.42,80.17,1.22
2021,8,4,11.52,25.97,85.36,1.33
2021,8,5,7.79,25.46,84.3,1.68
2021,8,6,3.03,25.68,83.64,1.76
2021,8,7,7.3,25.91,81.85,1.28
2021,8,8,14.37,25.62,81.15,1.01
2021,8,9,2.97,25.71,81.82,1.39
2021,8,10,1.26,25.33,85.32,1.85
2021,8,11,1.06,25.82,77.75,1.75
2021,8,12,1.42,26.04,76.26,1.46
2021,8,13,4.24,26.06,80.12,1.65
2021,8,14,15.02,25.78,80.55,1.9
2021,8,15,3.09,25.53,79.35,1.5
2021,8,16,0.06,25.24,76.56,1.81
2021,8,17,0.0,25.36,75.86,2.1
2021,8,18,1.74,25.47,78.03,1.69
2021,8,19,4.88,26.12,77.12,1.22
2021,8,20,15.13,25.1,82.2,0.64
2021,8,21,37.54,24.06,86.0,0.78
2021,8,22,8.57,25.33,81.15,1.02
2021,8,23,1.76,24.9,85.45,1.68
2021,8,24,4.03,24.93,85.35,1.61
2021,8,25,16.97,25.06,83.7,1.41
2021,8,26,1.74,25.77,74.82,1.5
2021,8,27,9.08,25.74,74.93,1.37
2021,8,28,6.99,25.08,76.22,1.4
2021,8,29,3.53,24.75,78.23,1.35
2021,8,30,1.16,24.26,80.69,1.29
2021,8,31,2.4,24.37,83.97,0.98
2021,9,1,1.66,23.85,86.38,0.99
2021,9,2,2.29,23.9,85.6,0.7
2021,9,3,15.92,23.82,82.91,1.04
2021,9,4,9.79,24.22,81.41,0.83
2021,9,5,0.45,24.57,82.89,1.14
2021,9,6,1.3,25.02,84.88,1.28
2021,9,7,2.43,24.86,87.25,0.99
2021,9,8,10.6,24.63,83.52,1.5
2021,9,9,12.55,24.84,83.98,0.92
2021,9,10,26.65,23.95,88.17,1.36
2021,9,11,9.98,23.99,80.65,1.33
2021,9,12,19.46,24.27,78.9,0.99
2021,9,13,16.31,24.26,78.01,1.04
2021,9,14,1.32,24.45,77.32,1.15
2021,9,15,1.33,24.69,79.78,1.43
2021,9,16,11.87,23.97,88.7,1.58
2021,9,17,6.39,22.46,87.89,1.02
2021,9,18,0.03,23.73,87.05,1.16
2021,9,19,1.76,24.41,88.71,1.55
2021,9,20,6.24,24.77,88.17,1.13
2021,9,21,8.31,24.5,84.91,1.03
2021,9,22,10.55,23.52,79.59,0.86
2021,9,23,25.6,22.71,85.58,1.07
2021,9,24,22.31,23.51,80.53,1.29
2021,9,25,0.0,23.7,84.78,1.51
2021,9,26,0.08,23.7,86.4,1.3
2021,9,27,0.0,24.14,83.82,0.85
2021,9,28,2.83,23.96,81.39,1.23
2021,9,29,3.59,23.92,79.08,1.13
2021,9,30,2.06,24.02,83.5,1.3
2021,10,1,0.45,23.59,88.51,1.45
2021,10,2,0.6,23.66,87.74,1.57
2021,10,3,0.02,23.59,87.41,1.65
2021,10,4,1.39,23.73,81.09,1.19
2021,10,5,0.58,23.12,76.24,1.19
2021,10,6,0.0,22.84,84.46,1.65
2021,10,7,0.0,22.54,82.69,1.6
2021,10,8,0.0,22.43,82.58,1.59
2021,10,9,0.0,22.03,76.63,1.69
2021,10,10,0.0,23.13,62.94,1.37
2021,10,11,0.0,22.7,59.55,1.18
2021,10,12,0.0,22.67,62.29,1.29
2021,10,13,0.0,21.52,65.86,1.39
2021,10,14,0.0,22.58,62.74,1.16
2021,10,15,0.0,24.11,57.58,1.17
2021,10,16,0.0,22.76,61.91,1.56
2021,10,17,4.59,20.55,72.22,1.44
2021,10,18,18.19,19.57,82.82,1.23
2021,10,19,0.0,19.95,79.52,1.74
2021,10,20,0.02,20.75,71.17,1.87
2021,10,21,0.0,19.92,64.06,1.78
2021,10,22,0.0,20.41,54.12,1.19
2021,10,23,2.12,18.61,71.15,2.2
2021,10,24,10.73,17.85,78.26,1.72
2021,10,25,0.05,17.51,69.68,1.2
2021,10,26,0.36,17.71,64.64,1.15
2021,10,27,1.21,17.34,68.41,1.26
2021,10,28,0.1,17.97,62.26,1.28
2021,10,29,0.0,18.07,59.95,1.55
2021,10,30,0.0,17.31,57.89,1.86
2021,10,31,0.0,17.58,52.63,1.53
2021,11,1,0.0,18.35,44.38,1.01
2021,11,2,0.38,16.46,54.16,1.62
2021,11,3,0.17,17.42,54.2,1.13
2021,11,4,0.0,16.48,54.66,1.24
2021,11,5,0.0,16.77,57.56,1.54
2021,11,6,0.0,16.46,54.56,1.94
2021,11,7,0.0,16.86,49.0,1.65
2021,11,8,0.0,16.51,50.93,1.95
2021,11,9,0.0,16.69,52.93,1.96
2021,11,10,0.0,16.76,50.08,1.7
2021,11,11,0.0,16.5,49.04,1.76
2021,11,12,0.0,16.26,49.3,1.57
2021,11,13,0.0,16.1,49.41,1.73
2021,11,14,0.0,15.37,47.26,1.34
2021,11,15,0.0,14.24,47.64,1.76
2021,11,16,0.0,14.69,46.71,1.56
2021,11,17,0.0,15.18,45.66,1.36
2021,11,18,0.0,15.96,41.64,1.28
2021,11,19,0.0,16.31,44.46,1.15
2021,11,20,0.0,16.9,43.44,1.3
2021,11,21,0.0,16.04,47.09,1.51
2021,11,22,0.0,14.48,47.82,2.24
2021,11,23,0.0,14.95,46.28,1.62
2021,11,24,0.0,15.52,41.5,1.44
2021,11,25,0.0,14.48,45.31,1.46
2021,11,26,0.0,14.2,47.44,1.58
2021,11,27,0.0,14.37,46.93,1.23
2021,11,28,0.0,14.59,51.12,1.28
2021,11,29,0.0,14.51,50.76,1.71
2021,11,30,0.0,14.27,46.55,1.38
2021,12,1,0.0,13.04,51.57,0.95
2021,12,2,0.04,15.01,42.88,1.0
2021,12,3,4.07,15.16,67.26,1.69
2021,12,4,0.0,16.24,61.71,1.29
2021,12,5,1.06,14.87,68.4,1.65
2021,12,6,4.41,13.17,71.2,1.15
2021,12,7,0.0,12.18,54.46,1.63
2021,12,8,0.0,13.87,44.71,1.23
2021,12,9,0.0,13.55,48.37,1.37
2021,12,10,0.0,12.54,48.15,1.64
2021,12,11,0.0,12.05,41.03,1.4
2021,12,12,0.0,12.37,43.09,1.07
2021,12,13,0.0,11.49,56.38,1.37
2021,12,14,0.0,10.59,64.38,1.62
2021,12,15,0.0,10.82,49.42,1.23
2021,12,16,0.0,8.53,53.06,1.6
2021,12,17,0.03,7.18,55.05,1.81
2021,12,18,0.0,7.11,50.19,1.99
2021,12,19,0.0,7.98,38.61,1.65
2021,12,20,0.0,9.17,38.62,1.66
2021,12,21,0.0,10.64,38.11,1.58
2021,12,22,0.0,11.58,42.28,1.39
2021,12,23,0.0,12.66,43.53,1.26
2021,12,24,0.0,12.05,51.52,1.37
2021,12,25,0.0,11.38,58.34,1.33
2021,12,26,0.31,11.4,58.74,1.5
2021,12,27,0.01,10.11,60.28,1.34
2021,12,28,0.0,10.8,50.83,1.32
2021,12,29,0.0,9.89,53.48,1.56
2021,12,30,0.0,9.71,52.77,1.29
2021,12,31,0.0,10.28,48.51,1.39
2022,1,1,0.0,11.29,42.78,1.28
2022,1,2,0.0,11.33,45.15,1.31
2022,1,3,0.03,13.02,43.57,1.56
2022,1,4,3.62,12.75,55.3,1.4
2022,1,5,31.03,9.18,82.96,2.6
2022,1,6,1.43,10.43,82.53,2.17
2022,1,7,3.86,10.33,90.64,3.1
2022,1,8,23.97,11.13,87.16,4.07
2022,1,9,28.96,9.32,90.27,1.41
2022,1,10,12.06,7.51,83.03,1.25
2022,1,11,1.49,9.17,71.88,1.12
2022,1,12,1.78,9.14,69.58,1.27
2022,1,13,0.0,9.7,67.89,1.06
2022,1,14,0.0,8.74,65.79,1.26
2022,1,15,0.0,8.91,54.43,1.59
2022,1,16,0.0,10.0,55.72,1.38
2022,1,17,0.0,9.2,63.16,1.13
2022,1,18,0.0,10.34,67.63,1.8
2022,1,19,1.24,9.25,70.9,0.98
2022,1,20,0.99,9.6,83.02,1.15
2022,1,21,1.18,9.98,82.31,1.15
2022,1,22,14.6,8.38,81.94,3.25
2022,1,23,27.42,6.44,90.62,2.04
2022,1,24,4.1,6.44,88.28,0.77
2022,1,25,2.9,7.93,82.27,1.16
2022,1,26,1.3,7.51,86.18,1.21
2022,1,27,0.0,7.71,75.64,2.19
2022,1,28,0.0,7.37,67.22,2.21
2022,1,29,0.0,9.43,62.94,1.86
2022,1,30,0.0,10.33,59.77,1.95
2022,1,31,0.0,11.76,55.05,1.39
2022,2,1,0.0,10.34,65.14,1.87
2022,2,2,0.52,11.02,64.19,1.43
2022,2,3,20.43,7.62,85.39,2.17
2022,2,4,15.27,6.84,85.97,0.84
2022,2,5,0.01,7.05,77.6,1.67
2022,2,6,0.0,10.07,66.41,1.35
2022,2,7,0.0,11.2,68.37,1.59
2022,2,8,0.02,11.26,69.08,1.43
2022,2,9,1.25,9.39,76.02,1.12
2022,2,10,0.0,9.31,68.06,2.2
2022,2,11,0.0,8.99,63.51,2.19
2022,2,12,0.0,10.6,57.99,1.91
2022,2,13,0.0,11.45,55.81,1.55
2022,2,14,0.0,11.97,59.7,1.41
2022,2,15,0.0,12.14,65.01,1.39
2022,2,16,0.0,12.06,69.45,1.94
2022,2,17,0.0,12.41,60.78,1.94
2022,2,18,0.0,11.92,54.95,1.98
2022,2,19,0.03,11.36,60.08,2.18
2022,2,20,0.01,11.24,64.03,2.42
2022,2,21,0.0,12.59,51.81,1.7
2022,2,22,1.54,14.74,48.68,3.7
2022,2,23,3.44,13.91,69.03,3.8
2022,2,24,6.04,13.82,68.28,1.13
2022,2,25,1.3,13.21,69.44,1.45
2022,2,26,10.35,10.88,76.43,2.54
2022,2,27,0.09,11.6,67.64,1.6
2022,2,28,0.0,12.74,54.61,1.62
2022,3,1,0.0,15.51,52.75,1.29
2022,3,2,0.0,15.5,57.1,1.38
2022,3,3,1.97,15.39,63.8,1.3
2022,3,4,0.15,14.66,69.97,1.29
2022,3,5,0.0,15.69,58.83,1.99
2022,3,6,0.0,17.18,52.65,0.96
2022,3,7,0.0,17.66,56.02,1.27
2022,3,8,0.0,17.5,53.48,1.83
2022,3,9,0.0,16.92,53.22,2.04
2022,3,10,0.0,17.58,54.9,1.91
2022,3,11,0.0,18.16,55.58,2.13
2022,3,12,0.0,18.2,54.52,1.89
2022,3,13,0.0,19.98,54.7,1.96
2022,3,14,0.0,21.59,55.31,1.85
2022,3,15,0.0,22.0,53.64,2.34
2022,3,16,0.0,22.58,48.1,2.49
2022,3,17,0.0,24.0,42.25,1.65
2022,3,18,0.0,24.04,54.15,1.55
2022,3,19,0.23,24.68,52.96,1.37
2022,3,20,0.0,24.63,46.16,1.43
2022,3,21,0.0,23.61,42.84,2.27
2022,3,22,0.0,21.88,39.39,2.65
2022,3,23,0.0,22.15,37.17,2.19
2022,3,24,0.28,22.45,39.28,2.08
2022,3,25,0.02,21.93,39.97,2.6
2022,3,26,0.0,21.67,37.01,2.8
2022,3,27,0.0,22.94,31.27,2.45
2022,3,28,0.0,24.09,30.59,2.01
2022,3,29,0.0,24.44,28.67,2.19
2022,3,30,0.0,25.06,24.22,1.79
2022,3,31,0.0,24.71,28.04,1.76
2022,4,1,0.0,24.26,29.73,2.05
2022,4,2,0.0,25.61,24.9,1.7
2022,4,3,0.0,25.08,24.15,1.73
2022,4,4,0.0,25.39,24.27,2.19
2022,4,5,0.0,24.78,26.29,2.29
2022,4,6,0.0,25.22,26.98,2.51
2022,4,7,0.0,26.24,28.59,2.21
2022,4,8,0.0,26.99,26.46,2.48
2022,4,9,0.0,27.8,24.49,2.26
2022,4,10,0.0,27.7,25.24,2.14
2022,4,11,0.0,28.3,25.63,2.21
2022,4,12,0.0,27.75,28.07,1.41
2022,4,13,1.13,26.85,28.95,2.59
2022,4,14,0.71,26.19,31.74,2.08
2022,4,15,0.14,24.68,31.57,2.15
2022,4,16,0.12,26.31,29.89,1.6
2022,4,17,0.0,26.29,29.91,1.77
2022,4,18,0.0,27.82,25.51,1.94
2022,4,19,0.01,29.08,26.07,2.08
2022,4,20,0.0,28.15,29.87,2.78
2022,4,21,0.32,26.19,36.3,1.56
2022,4,22,0.27,25.7,34.93,1.63
2022,4,23,0.0,25.88,30.73,2.6
2022,4,24,0.0,26.13,27.3,2.69
2022,4,25,0.0,27.68,27.36,2.81
2022,4,26,0.0,28.1,25.37,2.3
2022,4,27,0.0,28.87,22.43,2.47
2022,4,28,0.09,30.58,20.93,2.27
2022,4,29,0.17,30.52,22.85,2.48
2022,4,30,0.16,31.23,23.14,2.26
2022,5,1,1.29,30.12,22.98,2.19
2022,5,2,0.45,28.71,26.81,2.18
2022,5,3,14.17,27.4,38.42,1.69
2022,5,4,7.17,27.66,45.06,1.97
2022,5,5,0.08,26.41,43.13,2.28
2022,5,6,0.33,27.31,36.88,2.2
2022,5,7,0.12,28.25,31.82,2.09
2022,5,8,0.0,28.91,31.65,1.78
2022,5,9,1.1,28.27,37.38,1.81
2022,5,10,0.84,28.7,39.28,1.96
2022,5,11,1.03,29.71,37.49,1.94
2022,5,12,0.93,31.01,31.94,1.89
2022,5,13,0.04,31.41,23.75,2.61
2022,5,14,0.0,31.73,17.85,2.74
2022,5,15,0.0,33.2,15.83,2.16
2022,5,16,0.2,32.96,18.59,2.07
2022,5,17,4.2,29.75,29.26,1.88
2022,5,18,1.51,29.8,31.21,2.03
2022,5,19,0.21,31.43,25.34,2.39
2022,5,20,0.54,32.2,20.33,2.19
2022,5,21,0.98,30.84,23.29,2.26
2022,5,22,3.34,29.78,28.06,2.09
2022,5,23,14.83,25.57,45.32,3.32
2022,5,24,20.93,22.2,58.73,2.41
2022,5,25,0.0,25.46,45.9,1.47
2022,5,26,0.02,27.36,42.89,1.89
2022,5,27,0.07,28.76,42.8,1.8
2022,5,28,1.05,30.95,34.81,1.58
2022,5,29,1.5,29.35,34.92,1.61
2022,5,30,2.32,29.72,32.8,2.08
2022,5,31,0.13,29.04,31.44,1.84
2022,6,1,0.02,30.28,28.16,2.35
2022,6,2,0.0,30.11,24.43,2.33
2022,6,3,0.0,30.43,21.72,2.5
2022,6,4,0.0,31.42,20.81,2.33
2022,6,5,0.0,32.1,19.58,2.04
2022,6,6,0.0,32.9,20.85,2.02
2022,6,7,0.0,33.18,21.61,2.22
2022,6,8,0.0,32.89,22.84,2.44
2022,6,9,0.07,33.0,23.42,2.4
2022,6,10,0.82,32.9,25.42,2.4
2022,6,11,0.7,33.03,23.83,2.56
2022,6,12,1.81,32.88,28.38,2.09
2022,6,13,0.04,33.34,27.22,2.82
2022,6,14,0.0,33.38,25.73,2.8
2022,6,15,2.06,32.89,36.68,2.79
2022,6,16,20.55,30.76,46.73,1.4
2022,6,17,13.8,27.58,59.91,1.96
2022,6,18,6.01,26.21,59.31,1.75
2022,6,19,0.62,27.12,52.52,1.61
2022,6,20,5.78,26.84,52.15,1.46
2022,6,21,4.19,26.11,53.28,2.84
2022,6,22,2.3,26.79,52.25,2.02
2022,6,23,0.02,28.18,44.36,2.49
2022,6,24,0.0,29.27,39.49,2.05
2022,6,25,0.0,30.81,35.77,1.62
2022,6,26,0.39,30.89,40.13,1.59
2022,6,27,0.95,30.7,47.96,1.64
2022,6,28,4.83,30.8,51.63,1.56
2022,6,29,7.07,30.88,54.06,1.75
2022,6,30,28.35,27.1,74.52,2.14
2022,7,1,13.83,25.6,78.74,1.41
2022,7,2,12.4,28.04,69.86,1.54
2022,7,3,25.46,26.65,79.33,1.42
2022,7,4,1.4,27.24,77.3,1.49
2022,7,5,14.18,28.28,74.09,1.15
2022,7,6,12.79,27.99,72.59,1.33
2022,7,7,5.64,28.13,74.08,1.46
2022,7,8,6.55,28.78,69.58,1.28
2022,7,9,20.49,27.74,76.2,1.62
2022,7,10,27.04,25.11,84.62,1.68
2022,7,11,6.48,26.93,78.31,1.49
2022,7,12,22.43,27.09,76.84,1.25
2022,7,13,5.04,26.96,80.17,1.26
2022,7,14,31.2,26.32,81.03,1.4
2022,7,15,7.8,26.22,78.76,1.2
2022,7,16,21.43,27.78,74.44,0.94
2022,7,17,11.76,26.84,79.48,1.04
2022,7,18,0.0,27.56,76.84,1.45
2022,7,19,3.25,26.9,83.82,1.94
2022,7,20,14.03,26.4,86.53,1.75
2022,7,21,23.07,25.1,90.68,1.78
2022,7,22,0.88,25.39,87.04,1.25
2022,7,23,8.63,25.96,86.0,1.18
2022,7,24,2.73,25.59,85.97,1.45
2022,7,25,7.64,25.34,84.23,1.42
2022,7,26,5.06,25.17,85.44,1.25
2022,7,27,8.67,25.36,86.32,1.21
2022,7,28,14.51,24.68,88.7,1.22
2022,7,29,21.97,24.74,88.63,1.43
2022,7,30,109.67,24.47,91.83,2.03
2022,7,31,24.28,24.27,91.71,1.96
2022,8,1,5.85,24.94,90.06,1.59
2022,8,2,2.75,25.62,89.84,1.87
2022,8,3,11.95,25.81,89.47,1.99
2022,8,4,21.88,24.97,90.9,1.47
2022,8,5,16.56,24.67,90.78,1.39
2022,8,6,8.75,25.31,87.08,1.3
2022,8,7,3.28,25.27,89.21,1.34
2022,8,8,3.1,26.4,81.41,1.08
2022,8,9,4.22,26.21,86.75,1.23
2022,8,10,3.4,26.7,83.27,1.49
2022,8,11,28.81,24.02,86.1,1.79
2022,8,12,0.0,25.51,79.33,1.4
2022,8,13,0.0,25.96,85.42,1.32
2022,8,14,10.82,25.77,88.33,1.38
2022,8,15,29.01,24.14,86.69,1.38
2022,8,16,10.82,25.91,76.04,0.98
2022,8,17,8.38,25.35,86.61,1.74
2022,8,18,2.06,25.21,88.91,1.62
2022,8,19,16.31,24.94,92.29,3.3
2022,8,20,38.11,24.01,89.44,1.2
2022,8,21,13.11,25.85,82.65,1.16
2022,8,22,4.02,25.75,86.45,1.13
2022,8,23,4.93,26.49,84.37,0.97
2022,8,24,10.89,24.71,88.2,2.39
2022,8,25,1.55,24.91,87.64,1.56
2022,8,26,0.5,25.17,88.94,1.81
2022,8,27,0.1,24.58,91.42,2.78
2022,8,28,3.74,24.69,91.16,2.65
2022,8,29,8.51,24.24,89.35,1.37
2022,8,30,0.92,24.62,88.74,1.75
2022,8,31,2.35,24.84,90.59,2.16
2022,9,1,1.48,24.91,88.76,1.84
2022,9,2,2.3,24.56,87.66,1.97
2022,9,3,5.46,23.84,88.47,1.79
2022,9,4,4.1,24.16,83.53,1.2
2022,9,5,0.34,24.38,79.98,1.17
2022,9,6,0.04,23.96,83.35,1.16
2022,9,7,0.89,24.47,81.42,1.13
2022,9,8,0.26,24.39,81.32,1.1
2022,9,9,0.61,24.47,81.85,1.23
2022,9,10,2.58,24.71,83.28,1.26
2022,9,11,23.13,24.5,84.5,1.26
2022,9,12,7.66,23.93,85.14,1.33
2022,9,13,0.19,24.13,84.24,1.07
2022,9,14,5.14,23.96,88.92,1.09
2022,9,15,12.43,23.59,88.47,1.27
2022,9,16,7.42,23.23,89.5,1.41
2022,9,17,1.21,23.19,84.97,1.4
2022,9,18,0.02,22.89,84.46,1.55
2022,9,19,8.29,24.03,82.55,0.98
2022,9,20,6.7,24.69,81.61,1.05
2022,9,21,20.44,23.87,86.99,1.24
2022,9,22,21.07,24.85,81.4,1.18
2022,9,23,21.15,23.78,86.13,1.03
2022,9,24,51.36,23.48,90.44,1.25
2022,9,25,46.59,22.81,93.46,2.3
2022,9,26,0.74,22.15,87.49,1.6
2022,9,27,0.0,21.65,88.75,1.57
2022,9,28,3.53,21.96,86.25,1.46
2022,9,29,0.06,22.27,85.86,1.54
2022,9,30,0.0,22.18,85.07,1.38
2022,10,1,0.01,22.4,79.71,1.44
2022,10,2,0.0,22.31,77.11,1.57
2022,10,3,0.0,22.21,77.86,1.88
2022,10,4,0.02,23.58,71.98,1.21
2022,10,5,1.34,23.01,73.58,1.36
2022,10,6,0.34,21.81,77.43,1.04
2022,10,7,3.62,21.6,83.17,0.9
2022,10,8,1.16,21.06,88.89,0.81
2022,10,9,2.2,21.45,85.82,1.15
2022,10,10,8.42,20.33,89.05,0.52
2022,10,11,21.44,20.08,89.21,1.12
2022,10,12,1.32,19.2,82.74,1.31
2022,10,13,0.0,19.85,80.12,1.26
2022,10,14,0.0,19.58,80.14,1.32
2022,10,15,0.0,20.15,78.96,1.26
2022,10,16,0.0,19.91,78.4,1.42
2022,10,17,0.0,19.35,76.89,1.4
2022,10,18,0.02,19.68,67.74,1.38
2022,10,19,0.0,19.41,63.25,1.27
2022,10,20,0.05,19.19,62.6,1.18
2022,10,21,0.0,19.86,59.12,1.32
2022,10,22,0.0,18.08,67.68,1.25
2022,10,23,0.0,18.44,62.7,1.34
2022,10,24,0.0,18.4,66.21,1.72
2022,10,25,0.0,18.0,65.76,1.78
2022,10,26,0.0,18.57,63.66,1.58
2022,10,27,0.0,18.6,65.24,1.62
2022,10,28,0.0,18.48,66.62,1.58
2022,10,29,0.0,18.08,61.42,1.53
2022,10,30,0.0,17.75,65.06,1.67
2022,10,31,0.0,18.45,62.76,1.39
2022,11,1,0.0,19.06,63.2,1.34
2022,11,2,0.0,18.22,67.0,1.93
2022,11,3,0.0,18.78,65.9,1.52
2022,11,4,0.0,19.08,65.11,1.2
2022,11,5,0.0,18.83,75.55,1.38
2022,11,6,0.0,19.25,63.83,1.1
2022,11,7,0.0,19.66,59.2,1.25
2022,11,8,0.0,18.25,68.15,1.48
2022,11,9,1.39,17.43,67.79,1.23
2022,11,10,0.61,16.3,68.04,1.43
2022,11,11,0.0,14.93,63.87,1.85
2022,11,12,0.0,14.48,59.51,1.93
2022,11,13,0.06,15.12,55.58,1.68
2022,11,14,4.82,14.1,70.74,1.59
2022,11,15,0.03,15.62,69.77,1.05
2022,11,16,0.0,14.43,73.88,1.23
2022,11,17,0.0,13.34,74.96,1.86
2022,11,18,0.0,13.57,65.87,1.29
2022,11,19,0.0,14.78,65.25,1.35
2022,11,20,0.0,15.29,57.17,1.4
2022,11,21,0.0,15.4,55.91,1.33
2022,11,22,0.0,14.86,56.57,1.49
2022,11,23,0.0,14.03,57.76,1.89
2022,11,24,0.0,14.23,49.49,1.6
2022,11,25,0.0,14.7,52.49,1.41
2022,11,26,0.0,14.83,55.29,1.65
2022,11,27,0.0,15.11,51.67,1.11
2022,11,28,0.0,14.91,55.53,1.26
2022,11,29,0.0,14.57,60.68,1.47
2022,11,30,0.0,14.07,59.72,1.32
2022,12,1,0.0,14.02,61.45,1.6
2022,12,2,0.0,14.96,60.34,0.9
2022,12,3,0.0,14.89,62.22,1.18
2022,12,4,0.0,14.5,57.71,1.3
2022,12,5,0.0,13.95,57.95,1.2
2022,12,6,0.0,12.8,60.4,2.18
2022,12,7,0.0,12.26,55.58,2.1
2022,12,8,0.0,13.07,51.17,1.59
2022,12,9,0.0,14.28,54.92,1.75
2022,12,10,0.0,14.79,58.66,1.65
2022,12,11,0.0,14.73,53.55,1.61
2022,12,12,0.0,14.16,52.91,1.57
2022,12,13,0.0,13.24,53.27,2.02
2022,12,14,0.0,12.14,54.29,1.52
2022,12,15,0.0,12.0,51.91,1.64
2022,12,16,0.0,12.54,49.74,1.62
2022,12,17,0.0,12.6,52.86,1.75
2022,12,18,0.0,12.85,52.64,1.58
2022,12,19,0.0,12.47,51.98,1.33
2022,12,20,0.0,11.98,53.23,1.29
2022,12,21,0.0,11.74,50.64,1.16
2022,12,22,0.0,10.85,49.66,1.18
2022,12,23,0.0,10.37,47.99,1.58
2022,12,24,0.0,9.93,58.95,1.3
2022,12,25,0.0,10.33,56.0,1.12
2022,12,26,0.0,11.32,49.82,1.37
2022,12,27,0.0,9.89,51.41,2.03
2022,12,28,0.0,9.74,51.86,2.14
2022,12,29,1.25,12.53,58.73,1.22
2022,12,30,0.73,11.43,75.76,1.4
2022,12,31,0.0,10.29,69.26,1.8
2023,1,1,0.0,10.3,63.16,1.11
2023,1,2,0.0,9.6,64.67,1.39
2023,1,3,0.0,8.29,64.35,1.46
2023,1,4,0.0,8.74,49.02,1.65
2023,1,5,0.0,8.75,45.92,1.46
2023,1,6,0.0,8.87,45.3,1.33
2023,1,7,0.0,11.19,47.38,1.72
2023,1,8,0.0,14.04,50.17,1.66
2023,1,9,0.0,14.23,50.62,1.08
2023,1,10,0.0,12.63,54.68,1.51
2023,1,11,0.67,13.16,54.5,1.38
2023,1,12,2.47,11.5,68.01,1.53
2023,1,13,12.19,11.78,77.06,1.88
2023,1,14,1.47,9.32,71.44,0.96
2023,1,15,0.03,8.76,53.09,1.3
2023,1,16,0.0,8.39,50.53,1.47
2023,1,17,0.0,7.84,45.88,1.71
2023,1,18,0.0,8.84,47.14,1.18
2023,1,19,1.17,11.61,47.05,1.16
2023,1,20,6.5,7.68,78.3,1.23
2023,1,21,0.16,9.96,66.85,1.49
2023,1,22,0.0,10.9,57.73,1.42
2023,1,23,0.0,11.62,55.68,1.74
2023,1,24,6.9,11.86,76.71,2.62
2023,1,25,5.33,12.13,89.87,2.44
2023,1,26,0.39,11.68,79.21,1.39
2023,1,27,0.0,12.01,51.68,1.54
2023,1,28,0.0,12.92,39.05,1.42
2023,1,29,2.16,11.94,50.45,2.47
2023,1,30,8.46,10.19,77.72,2.05
2023,1,31,0.01,10.51,67.46,1.91
2023,2,1,0.0,11.65,42.1,1.98
2023,2,2,0.0,12.73,41.12,2.01
